"C, % \ Ug, V",0.0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1.0,1.05,1.1,1.15,1.2,1.25,1.3,1.35,1.4,1.45,1.5
1.6,0.67579,0.70473,0.73372,0.77064,0.80768,0.85893,0.91026,0.9413,0.97207,0.96573,0.95925,0.91416,0.86939,0.82837,0.78735,0.7596,0.73195,0.70985,0.68758,0.67142,0.65534,0.64245,0.62958,0.61454,0.59912,0.58984,0.5805,0.57164,0.56281,0.55499,0.54725
1.7,0.67408,0.703,0.73195,0.76884,0.80579,0.8571,0.90844,0.93955,0.97052,0.96407,0.95756,0.91271,0.86802,0.82699,0.78597,0.7582,0.73048,0.70825,0.68595,0.66976,0.65361,0.64072,0.62784,0.61251,0.59699,0.58773,0.57843,0.5696,0.56078,0.55302,0.54531
1.8,0.67235,0.70124,0.73016,0.76699,0.80388,0.85523,0.90656,0.93767,0.9689,0.96234,0.95582,0.9113,0.86661,0.82558,0.78456,0.7568,0.72903,0.70665,0.68435,0.66816,0.65192,0.63902,0.62613,0.61061,0.59486,0.58563,0.57637,0.56755,0.55876,0.55109,0.54337
1.9,0.67062,0.69947,0.72837,0.76511,0.80197,0.85331,0.90463,0.9358,0.96723,0.96058,0.95404,0.90976,0.86516,0.82413,0.78311,0.75538,0.72762,0.70513,0.68278,0.66657,0.65025,0.63735,0.62446,0.60882,0.59273,0.58355,0.5743,0.5655,0.55673,0.54913,0.54144
2.0,0.66889,0.69774,0.72658,0.76332,0.80005,0.85137,0.90269,0.93412,0.96556,0.95891,0.95226,0.90798,0.86371,0.82268,0.78166,0.75394,0.72621,0.70372,0.68122,0.6649,0.64859,0.63569,0.62278,0.60669,0.5906,0.58142,0.57224,0.56347,0.55471,0.54711,0.53951
2.1,0.66729,0.69613,0.72493,0.76166,0.79829,0.84941,0.90073,0.93216,0.96386,0.95718,0.95053,0.90625,0.8623,0.82128,0.78025,0.75256,0.72484,0.70234,0.67968,0.66328,0.64696,0.63406,0.62113,0.6046,0.58851,0.57933,0.57021,0.56148,0.55271,0.54511,0.53761
2.2,0.66568,0.69449,0.72328,0.75993,0.79652,0.84759,0.89876,0.93039,0.96215,0.95547,0.9488,0.90476,0.86089,0.81987,0.77884,0.75116,0.72347,0.70085,0.67815,0.66172,0.64533,0.63241,0.61948,0.60284,0.58642,0.57728,0.56818,0.55946,0.55072,0.54319,0.5357
2.3,0.66405,0.69283,0.72159,0.75813,0.79472,0.84579,0.89673,0.92862,0.96038,0.95369,0.94718,0.90346,0.85959,0.81856,0.77752,0.74984,0.72206,0.69936,0.67658,0.6601,0.64367,0.63074,0.61781,0.60113,0.58449,0.57538,0.5663,0.55758,0.54888,0.54143,0.53395
2.4,0.66238,0.69116,0.71987,0.75632,0.79289,0.84389,0.89462,0.9267,0.95853,0.95193,0.94567,0.90219,0.8584,0.81736,0.7763,0.74857,0.72062,0.69788,0.67499,0.65844,0.64198,0.62905,0.6161,0.59938,0.58272,0.57363,0.56459,0.55588,0.54719,0.53981,0.53234
2.5,0.66072,0.68944,0.71815,0.7546,0.79105,0.84178,0.89252,0.9246,0.95668,0.95042,0.94417,0.90068,0.8572,0.81614,0.77508,0.74713,0.71918,0.69628,0.67339,0.65684,0.64029,0.62735,0.6144,0.59768,0.58096,0.57192,0.56288,0.5542,0.54551,0.53812,0.53074
2.6,0.65898,0.68764,0.71635,0.75268,0.78913,0.8397,0.89043,0.92251,0.95484,0.94854,0.94229,0.89914,0.85565,0.81459,0.77354,0.74559,0.71776,0.69486,0.67181,0.65526,0.63862,0.62566,0.61271,0.596,0.57928,0.5703,0.56126,0.55257,0.54391,0.53652,0.52922
2.7,0.65725,0.68589,0.71456,0.75086,0.78722,0.83774,0.88834,0.92061,0.95301,0.94669,0.9404,0.89734,0.8541,0.81305,0.77201,0.74414,0.71634,0.69332,0.67023,0.65361,0.63695,0.62398,0.61102,0.59432,0.57761,0.56863,0.55963,0.55097,0.54231,0.53498,0.5277
2.8,0.65561,0.68423,0.71287,0.74917,0.78541,0.83593,0.88621,0.91873,0.95113,0.94481,0.93867,0.8956,0.8527,0.81164,0.7706,0.74271,0.7149,0.69181,0.66864,0.65197,0.63526,0.62229,0.60932,0.59262,0.57604,0.56706,0.55811,0.54946,0.54081,0.53356,0.52627
2.9,0.65406,0.68265,0.71128,0.74755,0.78372,0.83412,0.88404,0.91675,0.9492,0.94297,0.93708,0.8941,0.85143,0.81036,0.76931,0.7413,0.71345,0.69032,0.66703,0.65035,0.63357,0.62058,0.60761,0.59097,0.57457,0.5656,0.55668,0.54805,0.5394,0.5322,0.52494
3.0,0.65252,0.6811,0.70969,0.74586,0.78203,0.83195,0.88187,0.91458,0.94728,0.94139,0.9355,0.89283,0.85016,0.80909,0.76802,0.74001,0.712,0.68872,0.66543,0.64865,0.63187,0.61888,0.6059,0.5895,0.5731,0.56418,0.55525,0.54662,0.53799,0.53079,0.5236
3.1,0.65082,0.67941,0.70794,0.74399,0.78016,0.82983,0.87975,0.91245,0.94541,0.93991,0.93402,0.89135,0.84898,0.80791,0.76682,0.73881,0.71063,0.68719,0.6639,0.64712,0.63024,0.61724,0.60425,0.58785,0.57136,0.56249,0.55357,0.54496,0.53633,0.52914,0.52202
3.2,0.64913,0.67767,0.70619,0.74221,0.77829,0.82789,0.87762,0.91052,0.94354,0.93814,0.93254,0.8901,0.84781,0.80672,0.76562,0.73748,0.70926,0.68578,0.66237,0.64552,0.62861,0.6156,0.6026,0.58614,0.56963,0.56077,0.55188,0.54329,0.53468,0.52754,0.52044
3.3,0.64737,0.67585,0.70437,0.74039,0.77634,0.82574,0.87535,0.90837,0.9415,0.93639,0.93099,0.8887,0.84656,0.80546,0.76436,0.73609,0.70787,0.68439,0.66083,0.64387,0.62697,0.61396,0.60094,0.58441,0.5679,0.55907,0.55021,0.54161,0.53303,0.52593,0.51887
3.4,0.64556,0.67399,0.70248,0.73847,0.77433,0.82342,0.87292,0.906,0.93931,0.93462,0.92936,0.88715,0.84525,0.80414,0.76303,0.7347,0.70646,0.68294,0.65926,0.64223,0.6253,0.61229,0.59927,0.5827,0.56618,0.55738,0.54854,0.53995,0.53139,0.52431,0.51731
3.5,0.64374,0.67217,0.7006,0.73646,0.77232,0.8214,0.87049,0.9038,0.93711,0.93242,0.92773,0.88584,0.84394,0.80282,0.76171,0.73338,0.70505,0.68137,0.65769,0.64066,0.62364,0.61061,0.59759,0.58102,0.56446,0.55566,0.54687,0.53831,0.52975,0.52275,0.51575
3.6,0.64194,0.67037,0.69873,0.73446,0.77032,0.8194,0.86846,0.90202,0.93533,0.93064,0.92589,0.88433,0.84243,0.80132,0.76021,0.73196,0.70363,0.67995,0.65611,0.63909,0.62197,0.60893,0.59591,0.57934,0.56268,0.55389,0.54515,0.53661,0.52805,0.52113,0.51413
3.7,0.64013,0.66851,0.69686,0.73255,0.76831,0.81738,0.86643,0.90006,0.93356,0.92882,0.92404,0.88257,0.84092,0.79981,0.7587,0.73048,0.70222,0.67842,0.65454,0.63744,0.6203,0.60726,0.59422,0.57759,0.56091,0.55215,0.54342,0.5349,0.52636,0.51946,0.51252
3.8,0.63841,0.66674,0.69509,0.73078,0.76641,0.81529,0.86434,0.8981,0.93173,0.92707,0.9223,0.88082,0.83951,0.79839,0.75728,0.72906,0.7008,0.67684,0.65296,0.63577,0.61863,0.60559,0.59253,0.57592,0.55924,0.55051,0.5418,0.53328,0.52476,0.51786,0.511
3.9,0.63678,0.66506,0.6934,0.72906,0.76461,0.81324,0.8622,0.89615,0.92984,0.92537,0.92066,0.87926,0.83818,0.79706,0.75595,0.72771,0.69937,0.67529,0.65137,0.63412,0.61696,0.60391,0.59084,0.57432,0.55767,0.54895,0.54027,0.53178,0.52326,0.51638,0.50957
4.0,0.63514,0.66342,0.69171,0.72726,0.76281,0.81144,0.86006,0.89401,0.92795,0.92348,0.91902,0.87794,0.83686,0.79574,0.75462,0.72628,0.69795,0.67387,0.64979,0.63254,0.61528,0.60221,0.58915,0.57262,0.5561,0.54743,0.53875,0.53025,0.52176,0.51495,0.50815
4.1,0.6336,0.66188,0.69012,0.72557,0.76112,0.80975,0.85803,0.89198,0.92618,0.92171,0.91751,0.87674,0.83566,0.79454,0.75339,0.72491,0.69658,0.67234,0.64826,0.63091,0.61365,0.60059,0.5875,0.57098,0.5548,0.54617,0.53749,0.52902,0.52052,0.51371,0.50698
4.2,0.63205,0.6603,0.68853,0.72396,0.75943,0.8078,0.856,0.89014,0.92441,0.92014,0.916,0.8753,0.83445,0.79331,0.75216,0.72365,0.69521,0.67093,0.64673,0.62935,0.61202,0.59894,0.58585,0.56959,0.55351,0.54488,0.53624,0.52776,0.51928,0.51253,0.50581
4.3,0.63042,0.65862,0.68685,0.72227,0.75763,0.80583,0.85383,0.88822,0.92248,0.91834,0.91426,0.87374,0.83304,0.79189,0.75075,0.72234,0.69383,0.66955,0.6452,0.62782,0.61039,0.59729,0.5842,0.56826,0.55217,0.54355,0.53494,0.52647,0.518,0.51132,0.5046
4.4,0.62869,0.65684,0.68506,0.72045,0.75572,0.80382,0.85152,0.88608,0.92041,0.9163,0.91231,0.87204,0.83143,0.79029,0.74916,0.7209,0.69244,0.66812,0.64365,0.62625,0.60875,0.59564,0.58255,0.56681,0.5508,0.54218,0.53361,0.52513,0.51668,0.51005,0.50335
4.5,0.62696,0.65512,0.68327,0.71854,0.75381,0.8015,0.8492,0.88376,0.91833,0.91434,0.91035,0.87008,0.82982,0.78869,0.74756,0.71931,0.69105,0.66657,0.6421,0.62461,0.60711,0.594,0.58089,0.56515,0.54942,0.54084,0.53227,0.52381,0.51536,0.50873,0.5021
4.6,0.62533,0.65349,0.68159,0.71675,0.75202,0.79964,0.84734,0.88217,0.91674,0.91248,0.90849,0.86822,0.8283,0.78718,0.74605,0.71767,0.68942,0.66494,0.64032,0.62274,0.60524,0.59213,0.57902,0.56328,0.54816,0.53962,0.53105,0.52259,0.51415,0.50759,0.50096
4.7,0.6237,0.65182,0.67991,0.71504,0.75023,0.79783,0.84547,0.88038,0.91515,0.91082,0.90663,0.86662,0.82679,0.78566,0.74454,0.71613,0.68779,0.6632,0.63855,0.62094,0.60337,0.59026,0.57715,0.56187,0.5469,0.53837,0.52982,0.52138,0.51294,0.50639,0.49981
4.8,0.62212,0.65019,0.67828,0.71341,0.74849,0.79603,0.84363,0.87867,0.91357,0.90925,0.90482,0.86498,0.82531,0.78419,0.74306,0.71466,0.68633,0.66159,0.63693,0.61927,0.60166,0.58855,0.57542,0.56065,0.54568,0.53717,0.52864,0.5202,0.51177,0.50525,0.49871
4.9,0.62057,0.64861,0.67669,0.7118,0.7468,0.79425,0.84182,0.87705,0.91202,0.90764,0.90305,0.8633,0.82388,0.78275,0.74162,0.71325,0.68504,0.66017,0.63548,0.61775,0.60011,0.58699,0.57385,0.55938,0.54451,0.53602,0.5275,0.51906,0.51064,0.50417,0.49764
5.0,0.61903,0.64706,0.6751,0.7101,0.74511,0.79256,0.84,0.87524,0.91047,0.90588,0.90129,0.86186,0.82244,0.78131,0.74018,0.71196,0.68375,0.65888,0.63402,0.61629,0.59856,0.58542,0.57228,0.5578,0.54333,0.53484,0.52636,0.51794,0.50951,0.50304,0.49657
5.1,0.61733,0.6453,0.67334,0.70834,0.74323,0.79068,0.83808,0.87358,0.90881,0.90422,0.89939,0.86031,0.82088,0.77975,0.73864,0.71042,0.68215,0.65714,0.63227,0.61445,0.59672,0.58358,0.57043,0.5564,0.54192,0.53344,0.52499,0.51658,0.50816,0.50169,0.49529
