gas,"C, % \ Ug, V",0.0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1.0,1.05,1.1,1.15,1.2,1.25,1.3,1.35,1.4,1.45,1.5,Rs/Rs0
ethanol,3.2,0.59702,0.62673,0.65644,0.69073,0.72502,0.78347,0.84191,0.87063,0.89935,0.88132,0.8633,0.82678,0.79026,0.75884,0.72743,0.70004,0.67266,0.65315,0.63365,0.618,0.60235,0.58767,0.573,0.5608,0.5486,0.53772,0.52684,0.5178,0.50876,0.49706,0.48535,0.89935
ethanol,3.3,0.59319,0.6229,0.65284,0.68583,0.72012,0.78008,0.83852,0.86724,0.89594,0.87753,0.8595,0.82298,0.78714,0.756,0.72458,0.6972,0.67008,0.65057,0.63001,0.61536,0.59971,0.58503,0.57072,0.55848,0.54628,0.5354,0.52414,0.5151,0.50607,0.49452,0.48282,0.89594
ethanol,3.4,0.58935,0.61906,0.64924,0.68094,0.71522,0.77668,0.83513,0.86385,0.89253,0.87373,0.8557,0.81918,0.78403,0.75315,0.72173,0.69435,0.66749,0.64798,0.62636,0.61271,0.59706,0.58238,0.56844,0.55617,0.54397,0.53309,0.52145,0.51241,0.50338,0.49199,0.48029,0.89253
ethanol,3.5,0.58552,0.61546,0.64564,0.67734,0.71033,0.77179,0.83174,0.86044,0.88912,0.87032,0.85191,0.81607,0.78092,0.75004,0.71889,0.69177,0.66491,0.64434,0.62272,0.60907,0.59442,0.58011,0.56617,0.55389,0.54166,0.53039,0.51876,0.50972,0.50069,0.4893,0.47776,0.88912
ethanol,3.6,0.58168,0.61186,0.64204,0.67374,0.70543,0.76689,0.82835,0.85703,0.88571,0.86691,0.84811,0.81296,0.7778,0.74692,0.71604,0.68918,0.66232,0.6407,0.61907,0.60542,0.59177,0.57783,0.56389,0.55162,0.53934,0.5277,0.51606,0.50703,0.498,0.48661,0.47523,0.88571
ethanol,3.7,0.57797,0.60815,0.63845,0.66966,0.70136,0.76282,0.82487,0.85352,0.8822,0.8634,0.84424,0.80978,0.77463,0.74375,0.71307,0.68539,0.65853,0.63775,0.61612,0.60274,0.5891,0.57515,0.56096,0.54869,0.53639,0.52476,0.51214,0.50316,0.49412,0.48274,0.47264,0.8822
ethanol,3.8,0.57426,0.60444,0.63486,0.66559,0.69728,0.75874,0.8214,0.85002,0.8787,0.8599,0.84038,0.8066,0.77145,0.74057,0.7101,0.6816,0.65474,0.6348,0.61318,0.60007,0.58642,0.57248,0.55804,0.54576,0.53345,0.52181,0.50822,0.49928,0.49025,0.47886,0.47004,0.8787
ethanol,3.9,0.57055,0.60085,0.63128,0.662,0.6932,0.75526,0.81792,0.84654,0.87519,0.85603,0.83652,0.80274,0.76828,0.7376,0.70714,0.67864,0.65096,0.63102,0.61024,0.59712,0.58374,0.56955,0.55511,0.54282,0.5305,0.51789,0.5043,0.49536,0.48637,0.47627,0.46744,0.87519
ethanol,4.0,0.56684,0.59726,0.62769,0.65841,0.68913,0.75178,0.81444,0.84306,0.87168,0.85216,0.83265,0.79888,0.7651,0.73463,0.70417,0.67567,0.64717,0.62723,0.60729,0.59418,0.58107,0.56662,0.55218,0.53987,0.52756,0.51397,0.50038,0.49144,0.4825,0.47367,0.46485,0.87168
ethanol,4.1,0.56286,0.59385,0.62428,0.655,0.68504,0.74782,0.81048,0.8391,0.86766,0.84839,0.82887,0.7951,0.762,0.7315,0.70104,0.67254,0.6441,0.62416,0.60433,0.59122,0.57844,0.56356,0.54912,0.5368,0.52449,0.51097,0.49738,0.48846,0.47952,0.4707,0.46247,0.86766
ethanol,4.2,0.55888,0.59044,0.62086,0.65158,0.68096,0.74386,0.80652,0.83514,0.86364,0.84461,0.8251,0.79132,0.7589,0.72838,0.69791,0.66941,0.64103,0.62109,0.60138,0.58827,0.5758,0.5605,0.54605,0.53372,0.52141,0.50798,0.49439,0.48548,0.47654,0.46771,0.46008,0.86364
ethanol,4.3,0.55489,0.58646,0.61745,0.6475,0.67687,0.73977,0.80255,0.83112,0.85963,0.84059,0.82132,0.78822,0.75581,0.72528,0.69478,0.66634,0.63796,0.61814,0.59843,0.58564,0.57317,0.55786,0.54298,0.53066,0.51834,0.50491,0.4914,0.48248,0.47356,0.46533,0.4577,0.85963
ethanol,4.4,0.55091,0.58248,0.61404,0.64341,0.67278,0.73568,0.79859,0.8271,0.85561,0.83658,0.81754,0.78513,0.75271,0.72218,0.69165,0.66327,0.63489,0.61518,0.59547,0.583,0.57054,0.55523,0.53992,0.5276,0.51527,0.50184,0.4884,0.47949,0.47058,0.46295,0.45532,0.85561
ethanol,4.5,0.54692,0.57848,0.6101,0.63883,0.6682,0.73205,0.79496,0.82347,0.85194,0.83256,0.81352,0.7811,0.7494,0.71913,0.6886,0.66022,0.63012,0.6118,0.59209,0.57963,0.5676,0.55228,0.53709,0.52474,0.51242,0.49898,0.48618,0.47727,0.46836,0.46029,0.45266,0.85194
ethanol,4.6,0.54293,0.57449,0.60616,0.63424,0.66361,0.72842,0.79132,0.81983,0.84827,0.82854,0.8095,0.77708,0.74608,0.71608,0.68554,0.65716,0.62535,0.60842,0.58871,0.57625,0.56465,0.54934,0.53426,0.5219,0.50957,0.49614,0.48396,0.47506,0.46613,0.45763,0.45,0.84827
ethanol,4.7,0.53893,0.57055,0.60222,0.6303,0.65902,0.72384,0.78769,0.81616,0.8446,0.82486,0.80548,0.77377,0.74276,0.71276,0.68249,0.65239,0.62057,0.60365,0.58533,0.5733,0.5617,0.54651,0.53143,0.51906,0.50672,0.49392,0.48175,0.47283,0.4639,0.45541,0.44735,0.8446
ethanol,4.8,0.53494,0.56661,0.59828,0.62636,0.65444,0.71925,0.78406,0.81249,0.84093,0.8212,0.80146,0.77045,0.73945,0.70944,0.67944,0.64762,0.6158,0.59887,0.58195,0.57036,0.55876,0.54368,0.5286,0.51624,0.50387,0.4917,0.47953,0.4706,0.46168,0.45318,0.44469,0.84093
ethanol,4.9,0.53414,0.56284,0.59452,0.6226,0.64973,0.71448,0.77928,0.80772,0.83605,0.81796,0.79822,0.76722,0.73684,0.70683,0.67599,0.64434,0.61252,0.5956,0.57847,0.56732,0.55572,0.54065,0.52605,0.51368,0.50129,0.4886,0.47643,0.4675,0.4586,0.4501,0.44208,0.83605
ethanol,5.0,0.53334,0.55908,0.59075,0.61883,0.64503,0.7097,0.77451,0.80294,0.83116,0.81472,0.79498,0.76397,0.73422,0.70422,0.67254,0.64107,0.60925,0.59232,0.57499,0.56429,0.55269,0.53761,0.5235,0.51113,0.4987,0.4855,0.47332,0.4644,0.45552,0.44702,0.43947,0.83116
ethanol,5.1,0.53255,0.55828,0.58698,0.61412,0.64032,0.705,0.76974,0.79806,0.82628,0.80983,0.79174,0.76136,0.73161,0.70077,0.66909,0.63762,0.60597,0.58884,0.57151,0.5608,0.54966,0.53506,0.52094,0.50855,0.49612,0.48291,0.47022,0.46132,0.45243,0.44441,0.43687,0.82628
ethanol,5.2,0.53175,0.55748,0.58322,0.60942,0.63562,0.70029,0.76496,0.79318,0.8214,0.80495,0.7885,0.75875,0.729,0.69732,0.66564,0.63417,0.6027,0.58536,0.56803,0.55732,0.54662,0.5325,0.51839,0.50596,0.49354,0.48033,0.46712,0.45824,0.44935,0.4418,0.43426,0.8214
ethanol,5.3,0.52829,0.55402,0.57988,0.60526,0.63146,0.69613,0.76123,0.78941,0.81763,0.80118,0.78435,0.75532,0.72557,0.69404,0.66235,0.63132,0.59985,0.58252,0.56501,0.55414,0.54344,0.52932,0.51604,0.50358,0.49115,0.47752,0.46431,0.45543,0.44655,0.43928,0.43174,0.81763
ethanol,5.4,0.52482,0.55056,0.57654,0.60109,0.62729,0.69196,0.7575,0.78564,0.81386,0.79741,0.78021,0.75189,0.72214,0.69075,0.65907,0.62848,0.597,0.57967,0.56199,0.55096,0.54025,0.52614,0.51368,0.50119,0.48876,0.47472,0.4615,0.45262,0.44375,0.43676,0.42922,0.81386
ethanol,5.5,0.52136,0.54722,0.57321,0.59776,0.62313,0.68824,0.75378,0.78191,0.81009,0.79327,0.77606,0.74775,0.71872,0.68732,0.65578,0.62519,0.59416,0.57665,0.55897,0.54794,0.53707,0.52379,0.51133,0.49884,0.48638,0.47233,0.4587,0.44982,0.44096,0.43397,0.4267,0.81009
ethanol,5.6,0.5179,0.54388,0.56987,0.59442,0.61897,0.68451,0.75005,0.77818,0.80632,0.78912,0.77192,0.7436,0.71529,0.68389,0.6525,0.62191,0.59131,0.57363,0.55595,0.54492,0.53389,0.52143,0.50898,0.49648,0.48399,0.46994,0.45589,0.44702,0.43816,0.43117,0.42418,0.80632
ethanol,5.7,0.51424,0.54095,0.56694,0.59149,0.61508,0.68027,0.74581,0.77395,0.80201,0.78496,0.76776,0.73945,0.71185,0.68046,0.64906,0.61847,0.58842,0.57085,0.55317,0.54214,0.5306,0.51876,0.50631,0.49381,0.48129,0.46724,0.45342,0.44456,0.43569,0.42855,0.42156,0.80201
ethanol,5.8,0.51058,0.53802,0.564,0.58855,0.6112,0.67604,0.74157,0.76971,0.7977,0.78081,0.76361,0.73529,0.70841,0.67702,0.64562,0.61503,0.58554,0.56807,0.55038,0.53935,0.52731,0.5161,0.50364,0.49114,0.47859,0.46454,0.45096,0.44209,0.43322,0.42594,0.41895,0.7977
ethanol,5.9,0.50692,0.53436,0.56106,0.58466,0.60732,0.67215,0.73734,0.7654,0.79339,0.7765,0.75946,0.73186,0.70498,0.67358,0.64219,0.61214,0.58265,0.56518,0.5476,0.53606,0.52402,0.5128,0.50097,0.48845,0.4759,0.46208,0.44849,0.43962,0.43076,0.42347,0.41634,0.79339
ethanol,6.0,0.50326,0.5307,0.55813,0.58078,0.60343,0.66826,0.7331,0.76109,0.78908,0.77219,0.7553,0.72842,0.70154,0.67014,0.63875,0.60926,0.57977,0.5623,0.54482,0.53278,0.52073,0.50952,0.4983,0.48575,0.4732,0.45961,0.44602,0.43715,0.42829,0.421,0.41372,0.78908
ethanol,6.1,0.49971,0.52714,0.55466,0.57691,0.59956,0.66433,0.72916,0.75715,0.78508,0.7682,0.75131,0.72513,0.69825,0.66686,0.63533,0.60648,0.57699,0.55953,0.54205,0.53001,0.51862,0.5074,0.49553,0.48296,0.47041,0.45745,0.44386,0.43499,0.42612,0.41851,0.41123,0.78508
ethanol,6.2,0.49616,0.52359,0.5512,0.57305,0.5957,0.66039,0.72522,0.75322,0.78109,0.7642,0.74732,0.72184,0.69496,0.66357,0.63192,0.60371,0.57422,0.55676,0.53929,0.52724,0.5165,0.50529,0.49276,0.48017,0.46762,0.45528,0.4417,0.43283,0.42395,0.41602,0.40873,0.78109
ethanol,6.3,0.4926,0.52012,0.54773,0.56958,0.59184,0.65652,0.72129,0.74922,0.77709,0.76021,0.74334,0.71786,0.69168,0.66015,0.6285,0.60029,0.57144,0.55399,0.53652,0.52513,0.51439,0.50252,0.48999,0.4774,0.46483,0.4525,0.43953,0.43066,0.42178,0.41385,0.40624,0.7771
ethanol,6.4,0.48905,0.51666,0.54426,0.56611,0.58797,0.65266,0.71735,0.74522,0.7731,0.75622,0.73935,0.71387,0.68839,0.65673,0.62508,0.59687,0.56866,0.55121,0.53376,0.52302,0.51228,0.49975,0.48722,0.47463,0.46204,0.4497,0.43737,0.42849,0.41961,0.41168,0.40375,0.7731
ethanol,6.5,0.48535,0.51296,0.54083,0.56184,0.5837,0.64838,0.71281,0.74059,0.76846,0.75159,0.73633,0.71146,0.68598,0.65432,0.62186,0.59417,0.56596,0.5481,0.53064,0.52,0.50926,0.49673,0.48437,0.47176,0.45917,0.44684,0.43496,0.42607,0.41719,0.40916,0.40123,0.76846
ethanol,6.6,0.48165,0.50926,0.5374,0.55756,0.57942,0.64411,0.70826,0.73595,0.76382,0.74695,0.73332,0.70905,0.68357,0.65192,0.61865,0.59147,0.56326,0.54498,0.52753,0.51698,0.50625,0.49372,0.48152,0.4689,0.45631,0.44397,0.43254,0.42366,0.41477,0.40664,0.39871,0.76382
ethanol,6.7,0.47795,0.50583,0.53398,0.55414,0.57514,0.63956,0.70372,0.73141,0.75919,0.74393,0.7303,0.70603,0.68116,0.6487,0.61543,0.58826,0.56056,0.54228,0.52442,0.51387,0.50323,0.49087,0.47868,0.46605,0.45344,0.44156,0.43012,0.42124,0.41236,0.40422,0.39619,0.75919
ethanol,6.8,0.47425,0.5024,0.53055,0.55071,0.57087,0.63502,0.69917,0.72686,0.75455,0.74092,0.72728,0.70302,0.67875,0.64548,0.61222,0.58504,0.55786,0.53958,0.5213,0.51075,0.50021,0.48802,0.47583,0.4632,0.45058,0.43914,0.42771,0.41882,0.40994,0.4018,0.39367,0.75455
ethanol,6.9,0.47087,0.49902,0.5268,0.54698,0.56714,0.63117,0.69532,0.72301,0.75065,0.73712,0.72348,0.6999,0.67563,0.64237,0.60895,0.58238,0.5552,0.53692,0.51864,0.5081,0.49774,0.48553,0.47334,0.46068,0.44806,0.43662,0.42541,0.41652,0.40763,0.3995,0.39104,0.75065
ethanol,7.0,0.46749,0.49564,0.52304,0.54324,0.5634,0.62732,0.69147,0.71916,0.74675,0.73332,0.71968,0.69678,0.67251,0.63925,0.60569,0.57972,0.55254,0.53426,0.51599,0.50544,0.49528,0.48304,0.47085,0.45816,0.44554,0.4341,0.4231,0.41421,0.40532,0.39719,0.38842,0.74675
ethanol,7.1,0.4641,0.49188,0.51928,0.53949,0.55967,0.62359,0.68762,0.71526,0.74285,0.72941,0.71588,0.69298,0.6694,0.63598,0.60242,0.57646,0.54988,0.5316,0.51334,0.50298,0.49281,0.48057,0.46836,0.45568,0.44302,0.4318,0.4208,0.41191,0.40302,0.39456,0.3858,0.74285
ethanol,7.2,0.46072,0.48812,0.51553,0.53574,0.55594,0.61986,0.68377,0.71136,0.73895,0.72552,0.71208,0.68918,0.66628,0.63272,0.59916,0.57319,0.54722,0.52895,0.51068,0.50051,0.49034,0.4781,0.46587,0.45318,0.4405,0.4295,0.4185,0.4096,0.40071,0.39194,0.38317,0.73895
ethanol,7.3,0.45734,0.4845,0.5119,0.53187,0.55207,0.61599,0.67839,0.70584,0.73342,0.71999,0.70838,0.68548,0.66325,0.62959,0.59604,0.57006,0.54482,0.52618,0.50791,0.49774,0.48773,0.47582,0.46359,0.4509,0.43818,0.42725,0.41625,0.40736,0.39846,0.38957,0.3808,0.73342
ethanol,7.4,0.45395,0.48086,0.50827,0.528,0.54821,0.61212,0.67301,0.70031,0.7279,0.71446,0.70467,0.68177,0.66022,0.62647,0.59291,0.56694,0.54242,0.52342,0.50514,0.49498,0.48512,0.47354,0.46131,0.44862,0.43586,0.425,0.414,0.40511,0.3962,0.38719,0.37842,0.7279
ethanol,7.5,0.45056,0.47748,0.50464,0.52437,0.54434,0.60674,0.66763,0.69493,0.72238,0.71076,0.70096,0.67874,0.65719,0.62344,0.58978,0.56454,0.54001,0.52101,0.50238,0.49236,0.48251,0.47094,0.45903,0.4463,0.43354,0.42268,0.41176,0.40286,0.39395,0.38494,0.37605,0.72238
ethanol,7.6,0.44718,0.4741,0.50101,0.52074,0.54047,0.60136,0.66225,0.68955,0.71685,0.70706,0.69726,0.67571,0.65416,0.62041,0.58666,0.56214,0.53761,0.51861,0.49961,0.48975,0.4799,0.46832,0.45675,0.44398,0.43122,0.42036,0.40951,0.4006,0.3917,0.38269,0.37368,0.71685
ethanol,7.7,0.44396,0.47087,0.49729,0.51702,0.53703,0.59747,0.65836,0.68566,0.71291,0.70372,0.69392,0.67301,0.65146,0.61771,0.58369,0.55956,0.53504,0.51604,0.4972,0.48734,0.47749,0.46592,0.45424,0.44144,0.42868,0.41782,0.40718,0.39827,0.38936,0.38036,0.37108,0.71291
ethanol,7.8,0.44073,0.46764,0.49358,0.51331,0.53358,0.59358,0.65447,0.68177,0.70896,0.70038,0.69058,0.6703,0.64876,0.615,0.58072,0.55699,0.53247,0.51347,0.4948,0.48494,0.47508,0.4635,0.45172,0.4389,0.42613,0.41528,0.40485,0.39593,0.38703,0.37802,0.36849,0.70896
ethanol,7.9,0.4375,0.46393,0.48986,0.50987,0.53014,0.59014,0.65058,0.67783,0.70502,0.69643,0.68724,0.66696,0.64605,0.61203,0.57775,0.55402,0.5299,0.51106,0.4924,0.48253,0.47267,0.46099,0.44921,0.43639,0.42359,0.41295,0.40252,0.3936,0.38469,0.37542,0.3659,0.70502
ethanol,8.0,0.43428,0.46022,0.48615,0.50642,0.5267,0.5867,0.64669,0.67388,0.70108,0.69249,0.6839,0.66362,0.64335,0.60906,0.57478,0.55105,0.52733,0.50866,0.48999,0.48012,0.47026,0.45848,0.4467,0.43387,0.42105,0.41062,0.40019,0.39127,0.38236,0.37283,0.3633,0.70108
